"","agrp","rsex","ethnicgrpr","sexidr","rnssecgp_6","adj_imd_quintile","rwcasual","snnolov","snpres","snold","snsexdrv","snmedia","snearly","attconservative","dage1ch","disabil2","depscr","religimp","relstatr","total_wt"
"2902",4,2,1,1,1,5,3,2,2,2,4,2,1,0.164810241802864,-1,3,1,4,5,0.688175480201421
"2903",1,1,1,2,8,1,3,2,1,1,3,4,1,0.0485449215413992,-1,1,0,4,7,1.61585239586384
"2904",1,2,1,1,8,3,3,2,2,4,3,2,1,-0.0697113738595412,-1,2,0,2,7,0.764005730918042
"2905",4,1,2,1,6,5,4,2,2,2,2,3,5,-1.69316648664547,22,3,1,1,6,1.06759424964906
"2906",5,2,1,1,1,1,5,2,2,2,2,2,2,-0.227166221315936,-1,3,0,1,1,1.47554133198771
"2907",3,2,2,1,2,1,1,3,1,3,1,1,1,1.68021937183516,38,1,0,1,5,0.587491654258833
"2908",2,2,1,1,1,1,2,4,1,2,2,1,1,1.78497044295115,-1,1,0,1,7,0.380801407010791
"2909",1,2,1,1,8,1,1,3,2,2,3,3,2,0.145693890244242,-1,1,0,2,3,0.417325698949013
"2910",1,1,1,1,8,1,3,3,2,3,3,2,3,-0.458259381892494,-1,1,0,4,7,0.44646678519363
"2911",1,2,1,1,8,1,2,1,3,3,2,2,3,-0.823291449423975,-1,1,0,4,3,0.417325698949013
"2912",5,2,1,1,5,3,1,4,2,3,3,2,3,0.127091841992735,25,2,0,3,1,1.47554133198771
"2913",1,2,1,1,2,4,4,2,1,3,4,2,1,0.00834086697188158,-1,1,1,1,6,0.287952017233997
"2914",6,2,1,1,4,2,2,3,1,2,4,2,2,0.380002932794467,22,2,0,2,1,1.29135868151406
"2915",3,2,1,1,8,3,1,4,8,2,2,3,2,NA,25,2,0,4,3,0.539046232044551
"2916",2,2,2,1,6,5,1,4,8,8,1,1,1,NA,29,1,0,1,1,0.660166701950092
"2917",1,1,2,1,8,5,3,1,2,4,4,4,3,-2.07914645946008,-1,2,0,3,3,0.475596754631217
"2918",2,1,1,1,2,5,8,2,4,4,4,2,3,-2.38575055622406,-1,1,0,4,2,0.754049888770411
"2919",2,2,2,1,5,5,1,5,2,2,4,1,1,1.61203651513773,-1,2,0,1,1,0.857968038318918
"2920",4,1,1,1,4,5,1,4,1,4,5,3,1,0.251430433985641,28,1,0,2,2,1.55737236476907
"2921",3,2,1,1,1,3,1,3,2,2,3,4,2,-0.219882121989948,26,1,0,2,2,1.21852788724401
"2922",6,2,1,1,4,1,1,4,2,1,2,1,1,1.94143981778213,24,2,1,2,1,0.640962956814408
"2923",2,2,1,1,3,3,1,5,1,5,5,1,4,-0.247612339187739,-1,1,-1,1,7,0.387821987213815
"2924",6,1,1,1,5,1,2,2,2,3,4,2,2,-0.298916484651801,-1,2,0,3,1,1.48366464262716
"2925",4,1,1,1,1,1,2,1,2,2,3,3,3,-0.942214368187989,-1,1,0,4,1,1.57930881798942
"2926",2,2,1,1,7,1,4,4,2,3,4,2,2,-0.139819152713863,21,3,0,4,2,0.815543826136086
"2927",6,1,1,1,5,2,8,2,1,2,4,2,2,-0.879751701645777,23,3,0,3,5,0.88438283777022
"2928",4,1,1,1,4,4,1,2,2,2,4,3,2,-0.28657243373185,20,3,1,4,1,2.04311574846955
"2929",1,2,1,1,4,5,5,1,3,4,4,3,2,-1.84921447224852,19,1,0,4,2,0.67062048834177
"2930",1,2,1,1,1,1,3,2,3,4,3,4,2,-1.44532245522911,-1,1,0,4,3,0.308062051656927
"2931",1,2,1,2,8,1,3,1,1,3,3,3,2,-0.67567537444094,-1,1,0,4,3,0.509337153945361
"2932",2,2,1,1,8,1,3,1,1,3,5,3,3,-1.46691735375571,-1,1,0,3,2,0.628073309959807
"2933",4,2,1,1,1,5,2,4,2,4,2,2,1,0.779305321363027,26,1,0,1,1,2.57960919399878
"2934",1,2,1,1,8,3,2,2,1,2,1,4,2,-0.0469481941765282,-1,1,1,4,3,0.402670739911146
"2935",1,1,1,1,5,3,5,2,2,1,4,4,4,-1.96324938316173,20,1,0,4,2,0.762892398678402
"2936",2,1,1,1,1,4,3,2,2,2,1,2,1,0.717160657907972,-1,1,1,2,2,0.992556778602312
"2937",3,2,1,1,1,4,2,2,2,4,4,2,2,-0.508235695167189,-1,1,0,2,1,1.9239441434632
"2938",3,2,1,1,2,4,1,3,2,3,3,1,2,0.667526704197234,99,1,0,1,6,0.961972071731602
"2939",2,1,1,1,1,4,4,1,1,4,3,4,3,-1.8421798184073,-1,1,0,4,2,1.22713595297229
"2940",2,1,1,1,1,4,3,1,1,3,5,1,2,-0.312756960709298,-1,1,0,3,7,0.671924291298192
"2941",1,2,1,1,5,4,3,2,3,3,2,4,2,-1.05188643934535,-1,1,0,3,6,0.645911427951641
"2942",4,2,1,1,6,1,2,2,2,2,2,2,2,0.278636336600325,17,3,1,2,1,1.16998291339489
"2943",4,2,1,1,5,4,1,2,3,5,5,2,1,-0.531513178157318,-1,1,0,3,3,0.584991456697446
"2944",2,1,1,1,3,3,3,1,2,3,1,3,2,-0.52889245202736,-1,1,0,3,6,0.543604397672782
"2945",2,1,1,2,3,5,1,1,1,2,1,1,1,1.3932395451351,-1,1,0,2,2,0.477099169239911
"2946",1,1,1,1,1,3,3,1,1,4,4,4,3,-1.85769577113692,-1,1,0,3,2,0.839588305884718
"2947",3,2,1,1,5,2,5,3,1,2,3,1,2,0.423893192480766,24,3,0,4,3,1.19686858577503
"2948",6,1,1,1,4,1,5,2,2,2,2,4,4,-1.80433498294038,-1,2,0,4,NA,0.88438283777022
"2949",2,1,1,1,5,4,2,3,2,3,2,4,1,0.00932298880231153,-1,1,0,3,1,1.51601977880245
"2950",2,2,1,1,8,1,2,3,2,2,3,3,2,-0.0229069623945119,-1,2,0,2,1,0.610201146915126
"2951",1,2,1,1,6,5,3,3,1,3,3,2,2,0.186199675008695,-1,1,1,3,3,0.765930339657652
"2952",2,2,1,1,1,2,4,2,1,1,2,2,1,0.795212898739395,29,1,0,2,1,0.571701510172916
"2953",1,2,1,1,5,4,1,4,2,3,1,1,1,1.70691820211973,-1,1,0,3,3,0.891981226453563
"2954",4,2,1,1,1,4,2,2,1,2,1,3,2,0.318627818057662,29,2,0,2,1,1.30209936520044
"2955",6,1,1,1,1,4,2,3,2,2,3,2,2,0.342669049839678,24,2,0,2,1,1.32397467444895
"2956",1,2,1,1,8,4,4,3,2,3,2,3,2,-0.385311072819037,-1,1,0,1,7,0.407555342231017
"2957",1,1,1,1,6,4,1,4,4,2,2,4,2,-0.230517174660173,-1,1,0,3,7,0.511614236872929
"2958",3,2,1,1,1,4,5,2,2,2,2,3,2,-0.592742233550126,37,1,0,4,1,0.961972071731602
"2959",2,2,9,9,99,1,8,2,2,2,1,3,3,-1.33743635467605,29,1,0,9,1,0.928155837232684
"2960",2,2,1,1,2,1,8,3,2,3,2,3,2,-1.05971448337405,-1,2,0,2,1,0.617593558313142
"2961",3,1,1,1,1,1,8,2,3,3,4,2,2,-1.53197228880748,39,2,1,2,1,1.65985027816119
"2962",3,1,1,1,3,3,8,3,2,5,5,4,2,-2.39627933274412,19,1,0,4,1,2.2234342026855
"2963",6,2,1,1,1,1,2,5,1,4,4,1,1,1.24624792979136,30,1,0,3,1,1.55772216994581
"2964",2,1,1,1,2,3,3,2,2,4,4,2,2,-0.676836547805942,30,1,0,4,2,0.693128613421833
"2965",6,2,1,1,7,3,1,2,1,2,4,2,2,0.300454266825498,-1,1,0,3,1,1.28192591362882
"2966",5,2,1,1,1,1,2,2,2,2,2,2,2,0.278636336600325,28,1,0,4,2,1.17260244446436
"2967",3,1,1,1,1,1,2,2,1,2,4,2,2,0.131853414186744,-1,1,0,4,2,1.46717878913573
"2968",4,1,2,1,4,4,1,3,4,3,4,2,2,-0.325067490051641,24,1,0,2,2,1.51632996179144
"2969",2,2,2,1,6,4,1,4,1,1,2,2,1,1.7973144938711,24,1,0,1,2,0.457239783761679
"2970",4,2,1,1,1,3,3,2,1,2,4,2,2,-0.0367474384520091,-1,1,0,3,6,0.584032678113706
"2971",4,2,1,1,2,1,8,2,2,2,3,2,3,-1.3400939531786,-1,2,0,3,2,1.25895073222792
"2972",3,2,1,1,1,2,5,2,1,2,1,1,2,0.543977284609781,29,1,0,3,1,0.981815936742381
"2973",6,1,1,1,3,2,8,3,2,2,4,2,3,-1.27606123993924,30,1,0,4,1,0.738127844414267
"2974",2,1,1,1,5,5,5,2,2,3,4,3,2,-1.17029505480225,-1,2,0,4,7,0.383716060260106
"2975",2,2,1,1,5,4,4,4,2,3,4,3,2,-0.505395164948053,25,1,0,2,2,0.578576091640562
"2976",1,2,1,1,8,5,5,1,2,4,3,3,2,-1.44364697855699,-1,1,0,3,3,0.845287155476302
"2977",3,2,1,1,1,2,2,4,4,3,3,3,2,-0.426978030948493,-1,1,0,2,1,1.50087672208336
"2978",1,2,1,1,5,4,3,3,2,3,1,2,2,0.332982597422275,22,1,0,4,3,0.287395679829614
"2979",2,2,1,1,5,5,2,3,1,3,3,3,2,-0.0107754845867411,16,3,0,4,1,0.857968038318918
"2980",3,1,1,1,5,5,5,2,3,2,4,3,2,-1.18242653261002,29,1,0,4,6,0.810374508227236
"2981",5,1,1,1,5,5,1,4,1,3,2,8,2,NA,-1,3,0,1,7,0.80359582546277
"2982",2,1,9,9,99,2,9,9,9,9,9,9,9,NA,99,1,9,9,NA,0.739369329057741
"2983",5,2,1,1,3,3,2,3,2,8,4,2,3,NA,24,2,0,2,3,0.682818805834292
"2984",2,1,1,1,1,3,8,5,2,2,4,2,2,-0.356753834145767,-1,1,0,4,7,0.971132633532415
"2985",5,2,1,1,3,3,2,4,2,4,3,2,3,-0.250828221161406,33,1,0,3,2,2.04845641750287
"2986",6,1,1,1,1,1,1,2,3,2,2,4,2,-0.50536552355246,29,2,0,4,1,1.47625568882854
"2987",1,2,2,1,2,4,2,3,2,3,4,1,1,0.737817414768143,-1,1,0,1,2,0.752339404524482
"2988",1,2,2,1,8,5,2,2,3,4,5,4,2,-1.6449552133271,-1,1,0,2,7,0.376169702262241
"2989",2,1,1,1,1,4,2,2,2,3,4,1,3,-0.356348840995643,-1,1,0,3,3,0.599798548031974
"2990",3,1,2,1,1,2,2,3,2,5,4,3,1,-0.411973030731012,33,1,0,2,1,2.80814809657966
"2991",5,2,1,1,1,2,1,3,2,2,2,3,2,0.329810695612611,22,1,0,2,1,1.36061553355747
"2992",6,1,1,1,7,1,2,2,4,2,2,2,2,-0.164265040045992,24,1,0,4,3,0.873981837107267
"2993",2,2,1,1,6,5,5,3,1,2,1,1,1,1.21513517179554,-1,2,1,4,3,0.26279479977814
"2994",2,2,1,1,7,5,5,2,1,2,3,1,1,0.598752042451075,20,3,0,2,6,0.316605460471945
"2995",3,1,1,1,1,4,8,2,3,3,3,2,3,-1.77086385201714,-1,1,0,3,2,4.18964270369646
"2996",1,2,1,1,5,5,1,4,4,2,1,2,2,0.684751655176576,99,1,9,3,NA,0.329412442586217
"2997",2,2,1,1,5,3,3,3,2,2,3,3,1,0.231500553544766,24,1,0,3,2,0.305100573457563
"2998",1,1,1,1,5,5,5,1,3,3,1,4,4,-2.29913759501828,-1,1,0,3,6,0.388798581354246
"2999",1,1,1,1,5,5,3,3,2,3,1,2,2,0.332982597422275,-1,1,0,2,3,0.807131920135331
"3000",2,2,2,1,2,4,2,2,1,2,1,1,1,1.47278821110407,27,1,0,1,1,0.570464606747087
"3001",2,2,1,1,1,2,4,2,1,3,2,1,1,0.74215048994281,-1,1,0,3,3,0.297511191458956
"3002",3,2,1,1,5,5,5,1,3,5,4,3,2,-2.05853368276391,-1,2,0,4,5,0.536296834261773
"3003",1,2,1,2,5,1,3,2,3,8,3,3,3,NA,99,1,9,2,NA,0.329412442586217
"3004",5,2,1,1,5,4,1,5,1,4,3,2,2,0.81038120698626,28,3,1,1,1,1.75890366669654
"3005",1,2,1,1,1,2,3,3,4,3,2,4,3,-1.44819597763882,-1,1,0,3,1,0.588247072781038
"3006",3,2,1,1,1,3,4,3,2,2,2,1,3,0.132151793586699,20,1,0,4,2,1.79530287866254
"3007",3,1,1,1,1,2,3,2,2,4,2,3,2,-0.674178949303394,-1,1,0,4,1,1.46717878913573
"3008",3,2,1,1,7,3,1,4,2,2,2,2,1,1.36654459503256,17,2,0,3,1,1.82779183086601
"3009",6,2,1,1,7,5,1,4,2,2,2,1,1,1.73212060726675,-1,1,0,1,4,0.778861084972906
"3010",1,1,1,1,8,5,1,3,2,3,4,3,2,-0.247742125639515,-1,1,0,3,3,0.708051304275069
"3011",3,2,1,1,5,4,2,2,3,2,1,3,2,-0.124273558588654,20,1,0,3,1,1.7326083162429
"3012",3,2,1,1,1,4,2,3,2,2,2,2,1,0.949794223786079,31,1,0,1,1,1.01446789671953
"3013",1,2,1,1,1,3,3,2,2,4,4,2,2,-0.676836547805942,-1,1,1,4,6,0.276580952745328
"3014",2,2,1,1,2,2,1,3,3,2,2,2,2,0.473936019523643,28,1,0,2,1,0.432487480976973
"3015",3,1,1,2,2,5,5,2,3,2,1,1,2,0.101075907963465,18,3,1,3,6,0.7411447342285
"3016",1,1,2,1,8,5,3,3,3,2,4,2,2,-0.231499296490603,-1,1,0,1,7,0.610706398707406
"3017",2,1,1,1,1,5,1,2,2,2,2,3,3,-0.341347191573144,-1,1,0,4,7,0.290885366014038
"3018",6,2,1,1,5,5,3,8,2,4,3,1,2,NA,21,1,0,4,5,0.537813384598771
"3019",1,2,1,1,6,2,2,3,2,3,2,3,2,-0.0481093675415301,-1,1,0,4,3,0.383966435286135
"3020",1,2,1,1,5,5,3,3,2,8,3,3,1,NA,-1,1,0,3,3,1.10094955346148
"3021",5,1,1,1,1,2,2,3,2,2,3,3,3,-0.445915330972543,-1,1,0,4,5,0.888332738351486
"3022",4,2,1,1,5,3,5,3,2,2,2,2,2,0.0209832972917868,99,1,0,3,1,1.00100091122966
"3023",5,1,1,1,5,3,3,3,2,4,4,2,1,-0.00567866062018768,23,3,1,3,1,1.51408628631361
"3024",1,2,1,1,5,4,3,2,3,2,3,1,1,0.493052371082265,-1,1,0,4,3,0.6294747454822
"3025",2,2,1,1,1,5,5,1,1,1,4,3,1,-0.35534709547801,20,1,0,2,3,0.29416834946544
"3026",2,2,1,1,7,5,1,4,2,2,4,2,2,0.575302615717785,17,2,1,4,7,0.29416834946544
"3027",2,2,1,1,3,5,1,3,1,3,3,2,2,0.523401380286202,20,1,0,1,5,0.34697948104076
"3028",2,1,1,1,5,5,1,2,3,2,2,3,1,0.283218857259761,-1,1,0,4,2,0.848346969815319
"3029",4,2,1,1,5,5,1,2,1,2,8,1,1,NA,26,1,0,4,1,1.75497437009234
"3030",2,1,1,1,5,5,1,1,1,4,4,4,1,-0.674477328703348,25,1,0,4,2,0.992556778602312
"3031",2,2,1,1,2,5,1,3,2,8,2,2,2,NA,-1,1,0,3,3,0.389333020308869
"3032",4,2,1,1,2,1,4,2,3,3,3,2,2,-0.673452072884097,36,1,0,3,1,1.25895073222792
"3033",1,1,1,1,8,1,4,2,2,3,2,2,2,-0.26788457919257,-1,1,0,3,7,0.44646678519363
"3034",1,2,1,1,1,4,3,3,2,2,2,2,3,-0.0648233660087379,-1,1,0,4,2,0.812193872020513
"3035",4,2,1,1,1,3,3,3,3,3,2,1,2,0.292991115964938,20,1,0,2,3,0.508350057062658
"3036",1,2,1,1,2,3,3,2,2,3,2,2,2,-0.0992837265538164,-1,1,0,3,3,0.72876699671592
"3037",4,2,1,1,7,3,2,4,3,3,3,2,3,-0.262959698969176,29,2,0,4,1,1.16806535622741
"3038",6,1,1,1,7,2,2,4,2,4,3,3,3,-0.616404233395595,28,1,0,4,4,0.640004280993646
"3039",1,1,1,1,8,2,5,2,2,3,1,4,4,-1.8295373880874,-1,1,0,3,3,0.49246144464266
"3040",3,1,1,1,1,1,4,1,3,8,3,2,3,NA,35,1,0,4,1,1.6234347268817
"3041",4,2,1,1,1,4,2,4,1,2,2,1,2,1.36196207437312,27,1,0,4,5,1.52505017118797
"3042",1,1,1,1,8,5,4,2,2,1,4,2,2,-0.217479768898533,-1,1,0,4,7,0.426537372525045
"3043",2,2,1,1,2,3,4,2,2,4,4,2,1,-0.422429031866664,20,1,0,3,5,0.407771913068043
"3044",2,2,1,1,3,3,3,1,2,3,3,4,4,-2.10871881215435,-1,1,1,4,6,0.709401818654537
"3045",1,2,1,1,8,5,3,4,3,3,4,2,1,0.230339380179764,-1,1,0,2,7,0.369477315668341
"3046",6,1,1,1,5,5,3,3,3,1,3,1,1,0.950521100205376,22,2,0,2,1,1.76876567554044
"3047",3,1,1,1,5,4,8,2,1,3,3,2,2,-0.904954106792795,28,1,0,4,2,2.17806948609472
"3048",2,1,1,2,1,3,5,2,5,3,3,2,8,NA,18,1,0,4,3,0.738222141000233
"3049",3,2,1,1,4,3,2,3,1,2,5,3,2,-0.169689884808092,19,1,1,4,1,1.86698152011521
"3050",3,1,1,1,4,3,3,2,2,4,4,4,2,-1.40798857227432,29,1,0,2,3,0.725399390755765
"3051",2,2,1,1,1,3,1,2,3,2,2,3,2,-0.13978951131827,-1,1,0,3,3,0.45055709234633
"3052",6,2,1,1,2,3,8,1,2,4,4,4,2,-2.49914235407581,22,1,0,3,4,0.696559911567695
"3053",2,1,1,1,1,3,5,1,1,3,3,2,1,-0.224292698906225,28,1,0,3,1,1.05308889113763
"3054",3,2,1,1,4,4,3,3,1,4,3,3,1,0.0343128208371496,-1,3,1,4,1,1.17741190597421
"3055",2,2,1,1,1,3,2,2,2,2,4,3,1,-0.0321649177925721,-1,2,0,3,2,0.366956422896954
"3056",1,2,1,1,8,3,3,2,4,3,2,3,2,-0.907761115434323,-1,1,0,4,7,0.353546347675037
"3057",5,1,1,1,5,2,3,2,3,4,3,2,4,-1.56018716791679,28,1,0,2,1,2.22879604089227
"3058",1,1,1,1,4,1,3,2,2,3,1,2,2,0.0848330788145527,-1,1,0,3,7,0.395078813547204
"3059",1,1,2,1,6,3,3,2,2,4,3,2,1,-0.0697113738595412,-1,1,1,3,3,0.406964697319416
"3060",3,2,1,1,1,3,1,2,1,3,4,1,1,0.879719437122332,-1,1,0,1,7,0.49090796837119
"3061",1,1,1,1,8,3,8,1,2,2,5,2,2,-1.53346871394503,-1,2,0,4,3,1.50326184074397
"3062",2,1,1,1,1,3,4,2,2,4,3,3,1,-0.603888238732485,-1,1,0,4,3,0.516829505613638
"3063",1,2,1,1,8,2,2,2,2,2,2,3,2,-0.0869396756338654,-1,1,0,4,7,0.369477315668341
"3064",5,2,1,1,7,2,3,2,8,3,3,3,3,NA,20,1,0,3,1,1.46169489420197
"3065",1,2,1,1,8,1,2,2,3,2,3,4,3,-1.28109155013761,-1,1,0,4,7,0.856042220514904
"3066",1,1,2,1,8,5,3,2,2,3,2,3,4,-1.31087647594407,-1,1,0,1,3,0.808462554307979
"3067",4,2,2,1,1,5,2,2,1,2,1,1,1,1.47278821110407,19,1,0,1,3,0.651758952673636
"3068",2,1,1,1,4,4,3,4,4,2,2,2,1,0.586441513108732,28,1,0,1,1,0.783144610610799
"3069",6,1,1,1,1,1,1,3,1,2,2,2,1,1.33984576474799,17,2,0,1,1,1.48366464262716
"3070",3,2,1,1,2,1,1,2,3,3,2,2,1,0.439475658978564,22,1,0,3,3,0.587491654258833
"3071",6,2,1,1,7,2,5,2,1,3,2,1,1,0.573549637304056,20,1,0,2,5,0.74314126474449
"3072",2,2,1,1,2,1,2,3,3,4,2,1,1,0.675281126666336,26,2,0,4,2,0.548602202061327
"3073",4,1,1,1,1,2,3,1,1,2,3,1,2,0.264795860542827,28,1,0,3,1,2.04311574846955
"3074",1,2,1,1,5,3,5,1,2,3,3,3,1,-0.811319399463574,19,1,0,4,1,0.454010728020546
"3075",1,2,1,1,8,1,3,2,2,3,3,3,2,-0.648976544156375,-1,1,0,3,7,0.557516927035739
"3076",1,2,1,1,8,3,2,3,1,3,3,2,2,0.354800527647449,-1,1,0,1,7,0.383966435286135
"3077",5,1,1,1,4,3,1,3,2,2,4,2,2,0.327153097110062,26,3,0,1,1,2.37496299206691
"3078",2,1,1,1,8,3,3,2,2,4,3,1,4,-0.973160467359446,-1,1,0,3,1,0.934174566890518
"3079",4,2,1,1,1,3,2,3,1,4,2,1,1,1.11818250331265,30,2,0,1,1,1.35750345953497
"3080",3,2,1,1,1,3,1,2,3,4,3,2,8,NA,34,1,0,4,1,2.48930869348695
"3081",5,2,1,1,3,2,1,4,2,2,2,1,1,1.73212060726675,26,3,0,2,1,1.29584808772927
"3082",2,2,1,1,1,3,3,2,2,2,2,1,1,0.898619864773793,-1,1,0,3,2,0.432487480976973
"3083",4,2,1,1,5,4,4,1,1,3,2,1,2,0.0709926027570554,24,1,0,2,1,1.88842609834188
"3084",2,2,1,1,1,2,2,2,2,3,4,3,1,-0.24148412830796,-1,1,1,4,6,0.383105974530557
"3085",1,1,1,1,6,5,3,2,2,3,3,2,2,-0.283400531922186,-1,2,0,3,7,0.426537372525045
"3086",2,2,1,1,5,5,3,2,2,4,3,3,1,-0.435287386093731,22,1,0,3,2,0.815543826136086
"3087",3,2,1,1,5,5,3,3,1,3,3,2,1,0.609208043586727,21,1,0,3,5,0.468394809318902
"3088",2,2,2,1,5,5,1,5,3,2,2,3,3,0.181650675926866,-1,1,0,2,1,0.815543826136086
"3089",6,1,1,1,3,2,3,2,2,4,4,3,3,-1.46542092861816,-1,1,0,4,1,1.65004905361871
"3090",2,2,1,1,3,2,3,2,1,1,1,3,1,0.782354544512327,17,1,1,3,2,0.390761112742283
"3091",2,2,2,1,3,4,3,2,2,2,4,3,2,-0.623774139009357,23,1,0,1,1,0.500404830749079
"3092",5,2,1,1,5,3,1,2,1,2,2,2,2,0.668687877562236,19,1,1,2,5,0.703412044170609
"3093",1,1,1,1,4,4,3,2,2,3,4,3,3,-1.25610171810278,-1,1,0,2,2,0.709465427352295
"3094",2,2,2,1,5,5,2,4,2,3,4,3,4,-1.01421019682661,24,2,0,1,1,0.441710061982984
"3095",6,2,1,1,4,1,1,3,2,2,2,1,2,1.06096272008099,23,3,1,1,1,1.39311982313539
"3096",2,2,1,1,1,1,5,2,2,3,2,2,3,-0.859493800409355,-1,1,0,3,1,0.617593558313142
"3097",2,2,1,1,2,3,3,2,2,3,4,2,1,-0.044508968712523,21,3,0,4,2,0.617593558313142
"3098",5,2,1,1,5,2,8,2,3,2,2,2,2,-0.954419467555355,21,1,0,3,1,1.40682408834122
"3099",5,2,1,1,5,2,2,3,1,2,1,1,1,1.7209377297118,25,2,0,2,1,1.40682408834122
"3100",1,2,1,1,5,2,3,2,2,4,3,2,2,-0.492719742437573,-1,1,0,3,3,0.3997524359264
"3101",3,2,1,1,7,2,1,3,1,3,3,1,1,1.31198576109842,18,2,0,3,1,1.36084788065049
"3102",5,2,1,1,1,2,2,2,2,5,2,1,2,0.0162547172883521,-1,3,0,1,1,2.57964639419678
"3103",6,2,1,1,5,2,1,2,2,2,2,2,2,0.447237189239078,26,1,0,2,1,1.61344015379631
"3104",5,2,1,1,1,2,1,2,1,3,4,1,1,0.879719437122332,-1,1,0,2,7,0.553792719372168
"3105",6,2,1,1,7,2,1,5,2,2,2,2,1,1.61469411364028,26,1,0,2,4,0.537813384598771
"3106",6,1,1,1,1,2,1,2,4,2,2,2,2,0.0043358125927617,31,2,0,2,1,1.44943727481743
"3107",1,1,1,1,1,2,1,1,2,1,2,1,2,0.773982893380933,-1,1,0,3,3,1.04398631455567
"3108",4,2,1,1,5,2,1,4,2,2,4,1,1,1.36388699653001,26,3,0,2,2,1.30351790534727
"3109",4,2,1,1,5,1,1,2,2,4,2,3,2,-0.336977244025887,33,3,1,4,2,1.16806535622741
"3110",5,2,1,1,1,1,1,3,2,4,4,1,1,0.697099056891509,20,1,0,1,3,0.703412044170609
"3111",2,1,1,1,3,3,3,4,4,1,1,3,3,-0.231715220397765,26,1,0,4,1,0.589505451594647
"3112",4,2,1,1,5,5,4,5,3,2,1,1,1,1.43713368500342,17,1,1,2,1,1.33273886640003
"3113",1,2,1,1,2,4,4,3,1,4,3,2,3,-0.614728756723477,21,1,0,2,2,0.347838343885918
"3114",1,1,1,1,8,4,3,3,3,4,5,2,1,-0.411246154311715,-1,1,0,3,7,0.492796228992328
"3115",5,2,1,1,3,2,1,3,2,2,2,2,2,0.695386707846801,24,1,0,3,1,1.9437721315939
"3116",5,2,1,1,5,4,1,3,2,2,3,1,2,0.876845914712622,21,1,0,2,1,1.29584808772927
"3117",1,2,2,1,8,4,3,2,2,4,4,4,2,-1.40798857227432,-1,3,0,4,2,0.440574626747592
"3118",2,2,2,1,6,5,3,3,2,3,2,2,2,0.148865792053906,99,3,9,1,1,0.34697948104076
"3119",1,1,2,1,2,5,2,3,3,4,2,1,1,0.675281126666336,-1,1,0,2,7,0.433517331441908
"3120",2,2,2,1,5,5,8,4,4,8,2,4,3,NA,99,1,9,2,NA,0.34697948104076
"3121",2,2,1,1,1,1,2,3,1,2,4,3,2,0.0144269205602771,29,2,1,3,1,0.537119544471516
"3122",1,2,1,1,1,3,3,3,3,4,4,3,3,-1.4387220983336,-1,1,0,4,6,0.398980094635877
"3123",1,2,1,1,2,3,3,3,3,2,2,3,2,-0.228841697988054,-1,1,0,4,7,0.963205964350257
"3124",3,2,2,1,3,1,1,4,2,3,2,2,1,1.15722538451717,27,1,0,2,1,1.01446789671953
"3125",2,1,1,1,4,1,3,2,2,1,5,1,1,0.555588659184073,-1,1,0,3,3,0.686720202181851
"3126",2,2,1,1,2,4,3,2,2,4,2,3,1,-0.251170580725362,-1,1,0,2,3,0.34697948104076
"3127",1,2,1,1,8,3,3,2,2,2,2,2,2,0.110035483961571,-1,1,1,4,3,0.490831403536577
"3128",4,2,1,1,7,2,1,5,2,3,8,1,1,NA,-1,3,1,1,4,0.678751729767484
"3129",3,2,1,1,6,2,1,2,2,2,1,4,1,0.323210338717099,19,1,0,2,3,0.49090796837119
"3130",2,2,1,1,1,2,4,3,2,4,5,4,2,-1.51255671167372,-1,1,0,2,2,0.548602202061327
"3131",2,2,1,1,5,1,5,3,2,8,4,2,1,NA,-1,1,0,2,2,0.548602202061327
"3132",4,2,1,1,1,1,3,3,2,4,2,2,2,-0.0604534184614811,26,1,0,3,1,2.71500691906993
"3133",1,2,1,1,8,2,3,2,2,3,1,3,1,0.142265435158394,-1,3,0,3,7,0.737302884005266
"3134",2,1,2,1,2,3,1,5,3,8,2,2,1,NA,33,1,0,1,1,1.0763915244927
"3135",2,2,2,1,1,3,2,4,2,3,2,1,1,1.3542005441126,-1,1,0,3,7,0.317377038811544
"3136",2,2,1,1,2,2,3,5,1,3,3,1,1,1.47108309303636,-1,3,-1,1,7,0.478158537910373
"3137",1,2,2,1,2,3,1,3,2,3,4,3,1,0.175266242938517,22,1,0,1,7,0.376169702262241
"3138",1,1,1,1,8,1,3,4,4,4,4,3,1,-0.566006530892971,-1,1,0,3,3,0.531300420815264
"3139",1,2,2,2,2,4,3,2,1,4,4,2,1,-0.0323774909047523,16,3,1,4,6,0.538160658606724
"3140",3,2,1,1,7,5,4,3,1,2,1,1,1,1.38373602443429,29,1,0,2,1,1.79540019520261
"3141",1,1,2,1,8,4,1,4,2,2,4,1,1,1.36388699653001,-1,1,0,1,7,1.51447287825824
"3142",4,2,1,1,7,5,3,3,1,2,2,1,1,1.36822007170467,23,1,0,2,1,1.75209803434112
"3143",2,1,1,1,1,4,5,2,3,3,2,4,3,-1.81209651320089,30,1,0,4,1,1.11911439468402
"3144",2,1,1,1,5,4,5,1,5,4,4,4,3,-3.08070022970706,20,2,0,2,3,0.559557197342008
"3145",3,2,1,1,1,1,2,3,3,5,3,1,8,NA,33,3,0,2,1,1.07259366852355
